transaction_id,customer_id,cust_email,transaction_type,quantity,price,discount,currency,status,payment_method,failure_code,transaction_date,created_at,refunded,refund_amount,description
txn_ee106c01-98a2-4f7f-9573-e6f3d7f9e3a4,cus_74fc4861-e7a5-42cb-9a09-f3d3ca82ad3b,anh_do82629@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-06-28 17:33:00,2025-06-28 17:33:00,,,Payment for Basic Monthly (subscription_payment_renewal)
re_02d4a4c3-8ef1-4834-abc7-8c7d31be9440,cus_7d8f0813-f5be-4bdc-8efa-10f946334595,dang.lan53352@gmail.com,refund,12,19.99,0.3,USD,Refunded,Credit Card,,2025-06-28 18:51:00,2025-06-28 18:51:00,True,153.92,"Refund (153.92 USD): Payment for Ultimate Annual (annual, 30% discount) (subscription_payment_new)"
txn_62c2624f-aa43-4fb0-bf4d-c161a651500c,cus_b4537b4b-ec96-49a1-a77d-77a487ef31ed,dang.anh73272_at_gmail.com,subscription_payment_new,12,4.99,0.3,USD,Failed,Credit Card,Fraud suspicion,2025-06-29 18:12:00,2025-06-29 18:12:00,,,Payment failed for Basic Annual (attempt 1)
txn_cf8e81cc-d6b3-4127-88cc-39bdd0d3f8d3,cus_f4a1d45d-2888-4133-84a8-4261c6d1ed76,duc_dang80851@gmail.com ,subscription_payment_renewal,1,9.99,0.0,$,Succeeded,Credit Card,,2025-06-30 08:55:00,2025-06-30 08:55:00,,,Payment for Standard Monthly (subscription_payment_renewal)
txn_35c7e93e-b741-4eae-9557-3a0226e4a3d2,cus_bd70ee34-fe7e-43cb-9b53-97fa178bb41f,ho.khoa61069_at_gmail.com,subscription_payment_new,12,4.99,0.3,USD,Succeeded,Credit Card,,2025-06-30 09:47:00,2025-06-30 09:47:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_93570727-be22-4ba4-b4b7-c77a0e86faa3,cus_4efd9505-efc3-4f80-822d-a3fd00bee8b3,huy_tran96676@gmail.com,subscription_payment_new,12,4.99,0.4,$,sucCeeded,Credit Card,,2025-06-30 10:15:00,2025-06-30 10:15:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_943f8c8b-0e03-4a42-be7a-a740c62ae832,cus_db17b011-8f40-4589-9978-62d258cd4077,VU.PHUC44511@GMAIL.COM,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-06-30 11:04:00,2025-06-30 11:04:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_9b3fcb27-3e6f-497c-b265-4a86db0bd308,cus_592839fd-3aea-4370-8552-4add58a39e43,NGUYEN.VY33832@GMAIL.COM,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-06-30 11:05:00,2025-06-30 11:05:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_ee6e939a-fe68-4bd8-be68-5fe2fa5186b6,cus_7f330bde-73df-4647-a34f-766dad2a52c9,do_phuc36408@gmail.com,subscription_payment_renewal,1,9.99,0.0,USD,Succeeded,Google Pay,,2025-06-30 12:05:00,2025-06-30 12:05:00,,,Payment for Standard Monthly (subscription_payment_renewal)
txn_e62335bb-1c66-4458-9e9d-8b9d97d67dd7,cus_408d217e-a304-4f68-943d-fce7aea59f74,le_khoa15364@gmail.com,subscription_payment_new,1,19.99,0.0,USD,Succeeded,Apple Pay,,2025-06-30 13:50:00,2025-06-30 13:50:00,,,Payment for Ultimate Monthly (subscription_payment_new)
txn_ebc9edcd-37b8-4566-b3b9-ed47bb3378a5,cus_450955d8-3a18-4174-a361-b267e9709c8b,phan.duc30202@gmail.com,subscription_payment_renewal,12,19.99,0.2,$,Succeeded,Credit Card,,2025-06-30 19:51:00,2025-06-30 19:51:00,,,"Payment for Ultimate Annual (annual, 20% discount) (subscription_payment_renewal)"
txn_6511e1c5-5981-4062-a2c5-1ae0832979ba,cus_42f32195-b12c-48f2-a9ac-a0700f27154f,vy.pham95649@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Paypal,Fraud suspicion,2025-06-30 22:25:00,2025-06-30 22:25:00,,,Paypal payment failed for Basic Monthly
re_f586a6c1-a9f7-4568-a9d0-d384f84c2559,cus_99256d42-69c4-4be4-b048-b8fe4d926b0d, do.vy93568@gmail.com,refund,12,9.99,0.3,USD,REFUNDED,Google Pay,,2025-07-01 09:48:00,2025-07-01 09:48:00,True,62.94,"Refund (62.94 USD): Payment for Standard Annual (annual, 30% discount) (subscription_payment_new)"
re_2d5665cc-c3fe-4065-a946-bf2b50c79682,cus_422ea5f2-6b8e-4879-b5b8-d809cd19f430,nhi.phan88207@gmail.com,refund,1,4.99,0.0,USD,Refunded,Paypal,,2025-07-01 16:14:00,2025-07-01 16:14:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_renewal)
txn_37d49ea4-232e-43d8-aaaa-ddb8e0b91c6f,cus_a9fa4ba9-1aed-419f-8a69-0a66f15f12e5,dang_anh85499@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-02 11:57:00,2025-07-02 11:57:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_0a2d4988-fe99-4963-bc82-fb4538e665cf,cus_d798a880-055b-41b2-9ecc-1fb4fa961bcf,hung.pham47294@gmail.com,subscription_payment_new,12,14.99,0.2,us dollars,Succeeded,Credit Card,,2025-07-02 14:05:00,2025-07-02 14:05:00,,,"Payment for Premium Annual (annual, 20% discount) (subscription_payment_new)"
txn_900c1543-2843-4101-8a58-0b0ef2da4a94,cus_137a3597-e818-4778-b513-a2e014ca463f,ho_minh57273@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-07-02 14:20:00,2025-07-02 14:20:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_5c48ec4a-4b39-4573-af65-98d2f2ad25e3,cus_b2a2dd01-1f48-4e9c-a199-9131b54abdb6,PHAN_LAN41890@GMAIL.COM,subscription_payment_renewal,1,14.99,0.0,USD,Succeeded,Credit Card,,2025-07-02 17:31:00,2025-07-02 17:31:00,,,Payment for Premium Monthly (subscription_payment_renewal)
txn_74c16784-f637-4c7e-b23e-ef3d9b15b1af,cus_058785a7-1058-48f0-ab7a-4d043584d6ed,dang.minh50531@gmail.com,subscription_payment_renewal,1,19.99,0.0,USD,Succeeded,Paypal,,2025-07-02 21:27:00,2025-07-02 21:27:00,,,Payment for Ultimate Monthly (subscription_payment_renewal)
re_7d2a0329-1543-4dce-b8cf-505c8bb950db,cus_81607706-e14a-4cc2-af19-afa798b410b1,minh_bui55853@gmail.com,refund,1,4.99,0.0,USD,Refunded,Apple Pay,,2025-07-03 12:32:00,2025-07-03 12:32:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_downgrade)
txn_e9bc1658-4779-4676-858b-3590969f1446,cus_abbe2515-41e5-4593-9167-8f478c715498,minh_tran17969@gmail.com,subscription_payment_renewal,12,9.99,0.5,USD,Succeeded,Bank Transfer,,2025-07-03 15:06:00,2025-07-03 15:06:00,,,"Payment for Standard Annual (annual, 50% discount) (subscription_payment_renewal)"
txn_9c1944e9-35ec-41b5-8609-097ed94295e6,cus_8ac94952-7cf4-4e0b-b645-e69ead54310c,do.huong29405_at_gmail.com,subscription_payment_new,12,4.99,0.5,USD,SUCCEEDED,Credit Card,,2025-07-03 15:41:00,2025-07-03 15:41:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
re_cab541db-fc82-4db1-afb2-76aba4daabcf,cus_b061ff79-c0b2-42bc-97e9-827e8fd1a361,phan_phong34385@gmail.com,refund,12,9.99,0.3,USD,Refunded,Credit Card,,2025-07-03 16:07:00,2025-07-03 16:07:00,True,76.92,"Refund (76.92 USD): Payment for Standard Annual (annual, 30% discount) (subscription_payment_new)"
re_3d4e8b47-ef3b-4a35-968a-7eceef7cfb8d,cus_72c2579e-bb8e-46ac-a9a5-96d35a5c5ef2,bui.huy40839@gmail.com,refund,12,4.99,0.3,USD,Refunded,Credit Card,,2025-07-03 19:02:00,2025-07-03 19:02:00,True,34.93,"Refund (34.93 USD): Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
re_07488c30-9906-447f-991f-c97e1eb54bb2,cus_1087ab3d-8734-4e52-9775-14a91cfbf7c5,quynh_pham82574@gmail.com,refund,1,4.99,0.0,USD,Refunded,Credit Card,,2025-07-03 20:30:00,2025-07-03 20:30:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_66b65444-25ec-4e8b-b4d3-6aca768dc244,cus_690f73a6-d41d-426b-bfe8-e416fc747abd,le.phuong72136@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Paypal,,2025-07-03 21:38:00,2025-07-03 21:38:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_f3996195-734b-428d-a115-d59fb8155d2d,cus_62dbd8be-4d08-4df6-9f90-8757258f6c35,quynh.do32246@gmail.com,subscription_payment_new,12,4.99,0.5,USD,Succeeded,Credit Card,,2025-07-04 13:06:00,2025-07-04 13:06:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_6975b8dd-902e-4648-aa57-a23a86094e63,cus_5d393a72-9a33-498b-aa89-47d80d7a0cb9,dang_anh36394_at_gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-07-04 13:20:00,2025-07-04 13:20:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_70c730e9-b157-4a1d-be42-2e44b9c56171,cus_d22e33a5-4c41-47d3-b12e-495b271382bc,do.hung37631@gmail.com,subscription_payment_new,12,4.99,0.2,USD,Succeeded,Debit Card,,2025-07-04 15:23:00,2025-07-04 15:23:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
re_43a52dd0-7491-4d37-816a-d4a629e4e9ff,cus_478b7d36-17d6-4997-b761-b887a3b00227,vy.tran40601@gmail.com,refund,12,4.99,0.2,USD,Refunded,Apple Pay,,2025-07-04 17:13:00,2025-07-04 17:13:00,True,35.93,"Refund (35.93 USD): Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_e48d2dcb-43c9-4fa5-a53d-095cbcccda7a,cus_436b06c9-620f-47e2-bbd9-a6909e36d307,phan_lan73669_at_gmail.com,subscription_payment_new,12,4.99,0.4,USD,sucCeeded,Apple Pay,,2025-07-04 20:13:00,2025-07-04 20:13:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_8501f994-84b3-490a-b7a5-d8340ddf3bbe,cus_11f3d3ac-0ed8-4898-9d7b-9bf21846d292,vu.duc14007@gmail.com,subscription_payment_new,1,4.99,0.0,$,Failed,Apple Pay,Card Decline,2025-07-04 22:16:00,2025-07-04 22:16:00,,,Payment failed for Basic Monthly (attempt 1)
txn_65552378-157e-4cae-bbf8-ec4e3ca66fb2,cus_d084d851-34cb-43bf-a012-99a64f0bc5e9,dung.phan74170@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-07-05 08:02:00,2025-07-05 08:02:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_28d32215-c0b7-4095-ad8c-49bd69d8633c,cus_3e1ae94a-2cad-4a59-ac9b-02ed225540ad,quynh_bui64867@gmail.com,subscription_payment_new,12,4.99,0.2,USD,Succeeded,Debit Card,,2025-07-05 11:42:00,2025-07-05 11:42:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_55d2f3b2-21df-4a62-becf-d4c7409a3ad7,cus_51523647-6aa0-40be-9210-d667ee534692, anh_do58153@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Debit Card,,2025-07-05 12:22:00,2025-07-05 12:22:00,,,Payment for Standard Monthly (subscription_payment_new)
re_b11a3a99-12e4-419b-9da4-cf368a0df982,cus_993ba7a7-99c6-45cc-ad21-69e71ae66f1a,nguyen.khoa92363@gmail.com, refund ,1,9.99,0.0,USD,refunded,Credit Card,,2025-07-05 14:10:00,2025-07-05 14:10:00,True,9.99,Refund (9.99 USD): Payment for Standard Monthly (subscription_payment_new)
txn_bde1064e-f925-437b-b696-df5c7ec804d7,cus_bd10f3dc-ae9d-4d02-b96d-55ecaef230df,dang_lan88879@gmail.com,subscription_payment_new,1,9.99,0.0,us dollars,Succeeded,Bank Transfer,,2025-07-05 14:33:00,2025-07-05 14:33:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_97168bc4-9a99-4665-a259-53195b547bee,cus_25a310df-1893-458a-8ec2-183cd44acca3,le.anh94519@gmail.com,subscription_payment_new,1,14.99,0.0,$,Succeeded,Credit Card,,2025-07-05 17:38:00,2025-07-05 17:38:00,,,Payment for Premium Monthly (subscription_payment_new)
re_6154833f-36a0-431f-aa86-7688080b0141,cus_67bc9b94-cc71-4d4b-abfa-9f30c728e002,huy_phan82993@gmail.com,refund,1,9.99,0.0,USD,Refunded,Google Pay,,2025-07-05 18:02:00,2025-07-05 18:02:00,True,9.99,Refund (9.99 USD): Payment for Standard Monthly (subscription_payment_new)
txn_012c292d-4bb7-415e-8073-7bc729fcb935,cus_b4537b4b-ec96-49a1-a77d-77a487ef31ed,dang.anh73272@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-07-05 18:12:00,2025-07-05 18:12:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_50eea74a-c849-4671-b3df-6669150b5fd3,cus_669ee687-4322-45d2-9f08-15db61920fdd,thao.vu45349@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-06 12:08:00,2025-07-06 12:08:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_03aebdcc-eb15-4ad6-b3c6-75a7be681ee4,cus_87e6b382-3fe2-4e3b-9328-dc77b72d3436,vu_nhi13082@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Failed,Paypal,Processor error,2025-07-06 14:51:00,2025-07-06 14:51:00,,,Paypal payment failed for Standard Monthly
re_1c2fd1a3-704d-4d36-b8fd-0cd62914284b,cus_289fccf5-fa68-44f5-98fb-1682da1565bf,vy_pham67305@gmail.com,refund,1,9.99,0.0,$,Refunded,Credit Card,,2025-07-06 18:06:00,2025-07-06 18:06:00,True,9.99,Refund (9.99 USD): Payment for Standard Monthly (subscription_payment_new)
txn_d6132b77-ea5c-43df-9ed9-9120e2e7e252,cus_00200236-2899-48e5-9eaa-20cca123bf18,ngan_vu97252@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Paypal,Do not honor,2025-07-07 08:22:00,2025-07-07 08:22:00,,,Paypal payment failed for Basic Monthly
txn_034e5457-a1ed-41c7-a98c-2545f8043d09,cus_63590a36-8ed9-4abf-8311-be42ba45f3ac,do.duc32158@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-07 09:01:00,2025-07-07 09:01:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_ca078d79-4e34-460c-b8b6-d838e4d08dc9,cus_e1c07300-8a64-4189-9f1e-e7a81805fa00,ho.huy68284_at_gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-07 09:34:00,2025-07-07 09:34:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_3f7b2091-2303-4533-88cb-4cb550b439b6,cus_ba486c71-15e4-4f96-9fac-94d5852e5cb3,anh_do59293@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-07-07 13:04:00,2025-07-07 13:04:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_14b91ac7-9b84-4c18-be94-85fd0948b391,cus_c1eef560-f0b3-4726-8b5a-5ca7ae82b4c0,do_nam69406@gmail.com ,subscription_payment_new,12,4.99,0.4,$,Succeeded,Paypal,,2025-07-07 21:10:00,2025-07-07 21:10:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_12d96dca-0ba2-45a0-b03e-1206eaf15808,cus_ed65f783-ca66-413f-8729-11b8680741e2,nguyen_tuan74631@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-07-07 22:02:00,2025-07-07 22:02:00,,,Payment for Standard Monthly (subscription_payment_new)
re_0f3d9e73-dc3b-48d2-9472-e3c92a9b348e,cus_592839fd-3aea-4370-8552-4add58a39e43,nguyen.vy33832@gmail.com,refund,1,9.99,0.0,USD,REFUNDED,Credit Card,,2025-07-08 11:05:00,2025-07-08 11:05:00,True,9.99,Refund (9.99 USD): Payment for Standard Monthly (subscription_payment_new)
txn_c855ed94-ef65-42e6-a0a3-5d35e88b8e00,cus_cb3cb5be-6a74-40b7-9b75-f17860ef2409,anh_dang71772@gmail.com,subscription_payment_new,1,9.99,0.0,USD,succeeded,Credit Card,,2025-07-08 12:57:00,2025-07-08 12:57:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_81ed6758-e261-49e7-abdd-7181d3b1c2e4,cus_bcd5b17b-2761-45d1-a5b9-8b3789941072,le.tuan86853@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-07-08 20:13:00,2025-07-08 20:13:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_3477314c-c9a4-4050-9558-33a1c66050cd,cus_04834b9c-68f8-495f-9abe-ee47fb67ea19,phong.vu31893@gmail.com,subscription_payment_new,12,14.99,0.5,USD,Succeeded,Credit Card,,2025-07-09 08:05:00,2025-07-09 08:05:00,,,"Payment for Premium Annual (annual, 50% discount) (subscription_payment_new)"
txn_a193a19e-89c6-4f84-9c3e-57853829c330,cus_7b19d897-6106-46e6-9cea-7a24336350fa,ngan.phan55919@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Debit Card,,2025-07-09 11:46:00,2025-07-09 11:46:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_e965dbf4-4ce0-4542-a6db-1e056efac05d,cus_94d427ea-8240-4298-88ed-fd5a45757159,phan_lan69988@gmail.com,subscription_payment_new,12,4.99,0.4,USD,Succeeded,Debit Card,,2025-07-09 12:39:00,2025-07-09 12:39:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_7c80b53a-336a-4662-8269-5ae9f971f851,cus_dd414f27-a460-4ef1-b748-6a4749a46c56,nguyen.khoa38421@gmail.com,NaN,1,19.99,0.0,USD,Succeeded,Debit Card,,2025-07-09 15:12:00,2025-07-09 15:12:00,,,Payment for Ultimate Monthly (subscription_payment_renewal)
txn_a3c04357-c5d1-4842-a1f0-314e259b699c,cus_0e24beb0-d7c3-4447-a352-3033747d8d27,quynh.phan28132@gmail.com,subscription_payment_new,1,4.99,0.0,USD,SUCCEEDED,Credit Card,,2025-07-09 17:23:00,2025-07-09 17:23:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_cdb824c4-8b8d-4968-9187-6743e2c866b9,cus_52c19270-c958-411d-a231-371adf9aa1bb,minh.pham61663_at_gmail.com,subscription_payment_renewal,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-07-09 17:39:00,2025-07-09 17:39:00,,,Payment for Standard Monthly (subscription_payment_renewal)
txn_95f530c1-7d83-43b1-af6e-01e0c133c2ae,cus_52de5dea-2cb7-4825-ab5d-c2b1722c6c6e,dung_pham33759@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-09 17:40:00,2025-07-09 17:40:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_5ce09e80-d4f1-4353-a0f1-b222a226135f,cus_cf54f6f4-5334-44a8-94db-10d3782436df,vu.ngan30860@gmail.com,subscription_payment_new,12,9.99,0.4,USD,Succeeded,Credit Card,,2025-07-09 18:16:00,2025-07-09 18:16:00,,,"Payment for Standard Annual (annual, 40% discount) (subscription_payment_new)"
txn_7abceb73-11d8-4745-ae09-b8659a17ee63,cus_adfa969c-b9dd-4cbd-9ff4-7c94e27ad1fd,phuc.le34544@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-07-10 17:15:00,2025-07-10 17:15:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_c9b9cc18-4504-4397-9eec-fca0df9fda7f,cus_5b378f76-d278-4cd1-9099-2df755c30184,tuan.bui94212@gmail.com,subscription_payment_renewal,1,19.99,0.0,USD,sucCeeded,Credit Card,,2025-07-10 19:48:00,2025-07-10 19:48:00,,,Payment for Ultimate Monthly (subscription_payment_renewal)
re_076a2129-b044-4430-9440-8721801f829b,cus_7e2be9d7-b13d-435e-8d7d-65041e2b5798,dung_le46155@gmail.com,REFUND,12,4.99,0.2,USD,Refunded,Apple Pay,,2025-07-11 11:01:00,2025-07-11 11:01:00,True,39.92,"Refund (39.92 USD): Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_319df8df-300f-4d58-a528-fa6385e05868,cus_1732ee78-d2be-4e99-be33-7b91be201001,tran_phuong27109@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-11 11:15:00,2025-07-11 11:15:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_09b6f68a-6de4-4677-9809-6344d704ca83,cus_a14fc440-03e2-4be2-95a4-06bdb0887a96,vu_anh47561@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-11 14:37:00,2025-07-11 14:37:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_00b42278-3900-4216-b90d-5324f69670cc,cus_2debea14-a2e8-4b55-9f5c-88d156256e30,khoa_ho80423@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-07-11 15:09:00,2025-07-11 15:09:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_97c36b96-7c1d-4bd8-9a2e-03859313436f,cus_44d294c4-2570-4263-b933-c1470ad3fb12,ngan_bui17811@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-07-11 18:28:00,2025-07-11 18:28:00,,,Payment for Standard Monthly (subscription_payment_new)
re_1921cc2b-a3a1-48a2-9f75-fb14da247615,cus_202d86b3-1f11-4692-b8cb-236a37b36e41,lan_tran74741@gmail.com,refund,12,14.99,0.3,USD,refunded,Credit Card,,2025-07-11 18:29:00,2025-07-11 18:29:00,True,115.42,"Refund (115.42 USD): Payment for Premium Annual (annual, 30% discount) (subscription_payment_new)"
txn_d41f06cc-addf-4606-8f92-71e267bb2588,cus_ab6cbb9c-f9a7-4228-9b2c-8396fff07fac,nguyen.ngan93171@gmail.com,subscription_payment_renewal,1,9.99,0.0,USD,Succeeded,Google Pay,,2025-07-11 19:18:00,2025-07-11 19:18:00,,,Payment for Standard Monthly (subscription_payment_renewal)
txn_9f262e2e-2265-4b37-824c-7fc6da9e2fae,cus_f1c40e7e-93bd-435b-bf3a-d1f9a60e17ec,ho.anh42075@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-11 21:52:00,2025-07-11 21:52:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_7b4ccd78-c3e3-4efd-87e9-ecd94bc0b04a,cus_8f95ab22-770e-49dd-8afa-151cd232e668,duc.bui70806@gmail.com,subscription_payment_new,1,9.99,0.0,USD,succeeded,Credit Card,,2025-07-12 09:47:00,2025-07-12 09:47:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_d7ab5550-7088-4581-8529-0aa024381172,cus_fc5a4151-9d18-4681-a710-68091a9a2d84,ho_hung13864@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Paypal,,2025-07-12 13:13:00,2025-07-12 13:13:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_ec6e0be4-af9f-4879-93e9-0aeca35c5892,cus_67c848eb-5372-4a8f-9dc5-d47f405e26ce,phuc.vu31895@gmail.com,subscription_payment_downgrade,1,4.99,0.0,usd,Succeeded,Apple Pay,,2025-07-12 13:56:00,2025-07-12 13:56:00,,,Payment for Basic Monthly (subscription_payment_downgrade)
txn_d7cd1e10-26d0-43f5-a951-981bc8026968,cus_14d25c89-97ec-479c-bf38-1d7f6004f545,vy_phan48019@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-07-12 14:04:00,2025-07-12 14:04:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_acec402e-b79c-476c-af64-5d448acce0f7,cus_518077d1-b433-4ebe-a113-bc3d2c8163d5,ho_dung32084@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Google Pay,,2025-07-12 18:49:00,2025-07-12 18:49:00,,,Payment for Standard Monthly (subscription_payment_new)
re_c83b3cfc-7085-4298-8493-3f13e023d467,cus_058785a7-1058-48f0-ab7a-4d043584d6ed,dang.minh50531_at_gmail.com,refund,1,19.99,0.0,USD,Refunded,Paypal,,2025-07-12 21:27:00,2025-07-12 21:27:00,True,19.99,Refund (19.99 USD): Payment for Ultimate Monthly (subscription_payment_renewal)
txn_22b681e2-e225-4488-bea6-c5e3c8a03ae5,cus_1ee3642c-bee1-4b74-9126-9e0cd352d0a1,nam.bui80803@gmail.com,subscription_payment_new,12,4.99,0.3,USD,SUCCEEDED,Debit Card,,2025-07-13 09:45:00,2025-07-13 09:45:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_e7886c0e-630e-4f45-95f5-86d0c50bedbf,cus_13240a6e-2faa-4e39-8664-a0987b4ab57c,nhi.nguyen47850@gmail.com ,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Paypal,,2025-07-13 11:00:00,2025-07-13 11:00:00,,,Payment for Basic Monthly (subscription_payment_renewal)
re_b0591eab-ec1f-4958-8038-6e36bd59d813,cus_bd10f3dc-ae9d-4d02-b96d-55ecaef230df,dang_lan88879@gmail.com,refund,1,9.99,0.0,USD,Refunded,Bank Transfer,,2025-07-13 14:33:00,2025-07-13 14:33:00,True,9.99,Refund (9.99 USD): Payment for Standard Monthly (subscription_payment_new)
re_53a6571e-83bb-42a1-aa6d-abe11fcff7dd,cus_43f1a4f5-590f-466a-8909-8a6b0a2a9140,pham.huy29273@gmail.com,refund,12,4.99,0.5,USD,refunded,Paypal,,2025-07-13 16:57:00,2025-07-13 16:57:00,True,22.46,"Refund (22.46 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_fec9e6a7-0dfe-4647-a798-cd3dfa08863d,cus_4c0db39d-8e06-49d1-a30b-4ac3692b0f7f,dang_hung91796@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-07-13 17:32:00,2025-07-13 17:32:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_bbffcf2c-fa58-49d5-9349-3a33a8aa68dd,cus_661290b4-1335-45c5-991b-d92ea0f69363,pham.minh69834@gmail.com,subscription_payment_renewal,1,14.99,0.0,USD,Succeeded,Credit Card,,2025-07-13 19:44:00,2025-07-13 19:44:00,,,Payment for Premium Monthly (subscription_payment_renewal)
txn_c55beffc-fb08-43e0-acb6-3a0f3090bc9b,cus_3cdb725a-60dc-426a-a143-98fd92361166,dang.thao93455@gmail.com,subscription_payment_new,12,4.99,0.3,USD,sucCeeded,Debit Card,,2025-07-14 14:09:00,2025-07-14 14:09:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_0b34df3d-cc3b-49cb-983b-b7d5e7d3aaa1,cus_4c40b97f-966f-491f-a562-7ccd04f3641e,ho_lan27496@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-07-14 14:41:00,2025-07-14 14:41:00,,,Payment for Basic Monthly (subscription_payment_new)
