subscription_id,transaction_id,customer_id,customer_email,plan_name,billing_cycle,status,current_period_start,current_period_end,created,canceled_at,churn_reason,valid_from,valid_to,is_current
sub_7befb601-c77c-4723-a298-881b04433152,txn_c98965ec-70b6-40fa-927c-d5c4cc6e8e3c,cus_4e319257-cae9-46b1-b9ec-1c4a9d29b9eb,tran.lan35621@gmail.com,Standard,Monthly,Active,2025-05-30 20:12:00,2025-06-30 20:12:00,2025-05-30 20:12:00,,,2025-05-30 20:12:00,2025-06-09 20:12:00,False
sub_3e420b01-3b49-4ecf-8334-f685b0481357,txn_10f59410-6224-4cfa-a51d-6881e9cfe87b,cus_4ad1bac6-1bc1-4bc9-8ae1-969725e40075,nam.tran64800@gmail.com,Basic,Annual,Active,2025-05-30 20:17:00,2026-05-30 20:17:00,2025-05-30 20:17:00,,,2025-05-30 20:17:00,,True
sub_db5b0554-51b5-4e2b-a8fb-535c4985b161,,cus_35038838-6a4c-4c34-bceb-77ae8ec9ec99,nguyen.linh21683@gmail.com,Basic,Monthly,canceLed,2025-05-16 20:49:00,2025-06-16 20:49:00,2025-05-30 20:49:00,2025-05-30 20:49:00,Bad support,2025-05-30 20:49:00,,True
sub_413270d7-e730-40c5-b6b7-15d736d6d349,,cus_6f68a05e-12d8-4990-83a7-0da0797d71fe,vu_vy91827@gmail.com,Basic,Monthly,Canceled,2025-05-26 21:53:00,2025-06-26 21:53:00,2025-05-30 21:53:00,2025-05-30 21:53:00,Not using it,2025-05-30 21:53:00,,True
sub_9b551767-34b9-49ae-9808-c2c6925368b4,,cus_e83a02ea-fe62-4208-be8b-0be7f60f8fb5,pham_ngan18873@gmail.com,Basic,Annual,Canceled,2025-03-22 22:20:00,2026-03-22 22:20:00,2025-05-30 22:20:00,2025-05-30 22:20:00,Others,2025-05-30 22:20:00,,True
sub_0889b900-571c-4910-860a-914ac47e3085,txn_24dcc7c4-992f-4916-97a5-6a5e107300bf,cus_6a5544f7-3d22-453f-a687-7701809f53fb,tran.dung50574@gmail.com,Basic,Monthly,Active,2025-05-30 22:33:00,2025-06-30 22:33:00,2025-05-30 22:33:00,,,2025-05-30 22:33:00,2025-06-12 22:33:00,False
sub_c80fed26-bc56-4c7b-a1db-2d6ce0bca074,txn_c578b9bc-2ce2-423b-8bc2-392e1ef065c7,cus_2bb0959f-7d9d-4e5c-b30b-308d0c0c14ed,quynh_vu75658@gmail.com,Basic,Monthly,Active,2025-05-30 22:56:00,2025-06-30 22:56:00,2025-05-30 22:56:00,,,2025-05-30 22:56:00,2025-06-18 22:56:00,False
sub_7863e103-94a7-4699-8538-7d52f1888b09,,cus_79fd73ae-b233-4010-aa57-48c831546b94,le.linh23144@gmail.com,Basic,Monthly,Canceled,2025-05-25 13:14:00,2025-06-25 13:14:00,2025-05-31 13:14:00,2025-05-31 13:14:00,Too expensive,2025-05-31 13:14:00,,True
sub_64961408-d02a-49f0-8abe-99bee0500221,,cus_e6360416-c3dd-45ee-96e1-79d3b87ce033,bui_hung87216@gmail.com,Basic,Monthly,Canceled,2025-05-18 18:08:00,2025-06-18 18:08:00,2025-05-31 18:08:00,2025-05-31 18:08:00,Found alternative,2025-05-31 18:08:00,,True
sub_ca135839-16d6-4274-ab06-98a0c1bea317,txn_b1d3f042-743d-4300-94c2-dfc0c05a1705,cus_450955d8-3a18-4174-a361-b267e9709c8b,phan.duc30202@gmail.com,Ultimate,Monthly,active,2025-05-31 19:51:00,2025-06-30 19:51:00,2025-05-31 19:51:00,,,2025-05-31 19:51:00,2025-06-30 19:51:00,False
sub_ab24fc1f-11ce-45d3-abb7-c5862d92d67e,,cus_07a108e5-7f4c-434d-8f6c-d5394f0d0247,vu.quynh73065@gmail.com,Basic,Monthly,Canceled,2025-05-22 20:13:00,2025-06-22 20:13:00,2025-05-31 20:13:00,2025-05-31 20:13:00,Too expensive,2025-05-31 20:13:00,,True
sub_a29fc33d-e656-4ec8-b7d6-4868d826769e,txn_32db001d-5c5c-479a-97c4-ad2603ca6d11,cus_c1619487-d03c-46aa-9f07-3c6d8cffa82d,vu.anh89909@gmail.com,Basic,Monthly,Active,2025-05-31 20:18:00,2025-06-30 20:18:00,2025-05-31 20:18:00,,,2025-05-31 20:18:00,2025-06-14 20:18:00,False
sub_e99535a6-1287-45c1-92dc-b2838f42bf5f,txn_ca4d7637-bb7f-468b-90bc-722bbea5b66b,cus_f5fd0a78-d941-432f-a7a7-9379b14803e4,tran_lan43056@gmail.com,Standard,Annual,Active,2025-06-01 09:32:00,2026-06-01 09:32:00,2025-06-01 09:32:00,,,2025-06-01 09:32:00,,True
sub_5d554e93-3c28-47da-9c47-edcabfbaa23f,,cus_5fbf30fb-74ab-4700-9fc5-38909fe4bc36,do.vy79144@gmail.com,Premium,Monthly,Canceled,2025-05-07 10:18:00,2025-06-07 10:18:00,2025-06-01 10:18:00,2025-06-01 10:18:00,Bad support,2025-06-01 10:18:00,,True
sub_48dd2ce6-5fdd-44c2-87ac-5a5437e942b6,txn_f1087362-681e-4589-a1ea-23b43278940c,cus_4370cfe1-ea09-46d0-a904-e832b20f6b6b,KHOA_VU36677@GMAIL.COM,N/A,Monthly,Active,2025-06-01 14:57:00,2025-07-01 14:57:00,2025-06-01 14:57:00,,,2025-06-01 14:57:00,2025-06-17 14:57:00,False
sub_026a9b10-23e3-4609-b59a-4edca83d281e,,cus_33aa63e0-f06d-4143-be4b-73d92244ee69,dang.tuan52361@gmail.com,Standard,Annual,Canceled,2025-05-19 15:27:00,2026-05-19 15:27:00,2025-06-01 15:27:00,2025-06-01 15:27:00,Too expensive,2025-06-01 15:27:00,,True
sub_c9ca38b7-198a-4fc4-a940-49107b988814,,cus_38403729-481d-492d-9237-fe5514cf3234,huy.le57945@gmail.com,,Annual,Canceled,2025-04-02 15:33:00,2026-04-02 15:33:00,2025-06-01 15:33:00,2025-06-01 15:33:00,Not using it,2025-06-01 15:33:00,,True
sub_45b6bd07-2b25-4bf5-b9ff-18fc29128704,,cus_017c69e9-c6b5-40a9-99fd-5497b49f5c71,do.phong34363@gmail.com,Basic, Monthly ,Canceled,2025-05-10 17:03:00,2025-06-10 17:03:00,2025-06-01 17:03:00,2025-06-01 17:03:00,Found alternative,2025-06-01 17:03:00,,True
sub_9ccb6a81-ff46-4f7b-aebb-ed0370f6d581,txn_0d89db29-2cad-4834-b378-9a5c0a1fa94e,cus_496aef48-ccea-400c-8d6f-5c85282aa428,DUNG.PHAM58983@GMAIL.COM,Basic,Annual,Active,2025-06-01 18:12:00,2026-06-01 18:12:00,2025-06-01 18:12:00,,,2025-06-01 18:12:00,2025-08-12 18:12:00,False
sub_03188fb5-a822-4395-b42e-6c160f6a2696,,cus_f6db0db7-2f5d-4dfc-bb56-04eb587263e6,ho.vy66482@gmail.com,None,Monthly,Canceled,2025-05-12 20:18:00,2025-06-12 20:18:00,2025-06-01 20:18:00,2025-06-01 20:18:00,Found alternative,2025-06-01 20:18:00,,True
sub_1e119452-6b62-468c-8e2a-b911fdc41163,,cus_c8ed0368-1813-4002-bc58-315ebfef531e,phuong.nguyen35251@gmail.com,Basic,Monthly,Canceled,2025-05-24 20:32:00,2025-06-24 20:32:00,2025-06-01 20:32:00,2025-06-01 20:32:00,Bad support,2025-06-01 20:32:00,,True
sub_595eb77c-a256-4312-9847-7aa014bece63,,cus_ac81bd54-a92a-434a-b86c-8a2565ebe631,duc.le26655@gmail.com,Basic,Annual,Canceled,2025-03-24 21:41:00,2026-03-24 21:41:00,2025-06-01 21:41:00,2025-06-01 21:41:00,Found alternative,2025-06-01 21:41:00,,True
sub_230661ee-b12f-4d85-9022-4a8c11180431,txn_da591389-252c-4a0b-bf25-d0c39db2975b,cus_5067b738-67db-49e7-b406-d8d92790fd7b,le.dung88906@gmail.com,Basic,Monthly,active,2025-06-02 10:55:00,2025-07-02 10:55:00,2025-06-02 10:55:00,,,2025-06-02 10:55:00,2025-06-23 10:55:00,False
sub_deee805e-c5a9-4682-bbb4-4d349a7001c5,,cus_58ec4534-f10d-4c0d-aa3a-d7bf49420519,do_quynh22034@gmail.com,Basic,Monthly,Canceled,2025-05-25 12:02:00,2025-06-25 12:02:00,2025-06-02 12:02:00,2025-06-02 12:02:00,Not using it,2025-06-02 12:02:00,,True
sub_1613b751-d06f-44f5-be07-b32ed4ed0b77,txn_ceb129e2-fabd-427f-a077-75c43a6b8630,cus_137a3597-e818-4778-b513-a2e014ca463f,ho_minh57273@gmail.com,Basic, Monthly ,Active,2025-06-02 14:20:00,2025-07-02 14:20:00,2025-06-02 14:20:00,,,2025-06-02 14:20:00,2025-07-02 14:20:00,False
sub_b6c9bd2d-41ff-4b07-994a-7c97e6559292,txn_a2c44f30-12cc-4440-80d5-27d9f9f53f95,cus_085f3446-81ef-40d5-922d-512dfe352d0f,TUAN_VU61625@GMAIL.COM,Standard,Monthly,Active,2025-06-02 15:11:00,2025-07-02 15:11:00,2025-06-02 15:11:00,,,2025-06-02 15:11:00,2025-06-25 15:11:00,False
sub_d89b7e4b-05f8-4c60-ac72-ff305fa0bcbe,txn_38a8930f-a2e4-46da-8fde-482462ca25dd,cus_25271699-510c-44ee-b2f3-e08a94baff56,PHONG.NGUYEN31481@GMAIL.COM,Basic,Annual,Active,2025-06-02 16:51:00,2026-06-02 16:51:00,2025-06-02 16:51:00,,,2025-06-02 16:51:00,,True
sub_e4d4a0b0-4059-46b8-9046-31b737e2a916,txn_4a83f8dc-80b0-4f9c-b50b-ab96d4293074,cus_b2a2dd01-1f48-4e9c-a199-9131b54abdb6,phan_lan41890@gmail.com,Premium,Monthly,Active,2025-06-02 17:31:00,2025-07-02 17:31:00,2025-06-02 17:31:00,,,2025-06-02 17:31:00,2025-07-02 17:31:00,False
sub_b6388a95-a466-4a7e-9a3e-f914d2225384,txn_84b6e14a-ba01-49be-a3f6-a4ed4c460396,cus_0f7333f5-7360-4b99-9622-556f00801700,phan_khoa87920@gmail.com,Premium,Monthly,Active,2025-06-02 18:31:00,2025-07-02 18:31:00,2025-06-02 18:31:00,,,2025-06-02 18:31:00,2025-06-23 18:31:00,False
sub_348d3796-b733-49fb-bda6-5ed68ae4d22f,,cus_a835aee2-2f31-4957-8461-8afbcadcaf03,le.phuong38554@gmail.com,Basic,Monthly,Canceled,2025-05-24 18:35:00,2025-06-24 18:35:00,2025-06-02 18:35:00,2025-06-02 18:35:00,Technical issues,2025-06-02 18:35:00,,True
sub_0a9b926b-02f5-4ba1-aeed-081eeaf22d9d,txn_87c24e22-db8c-49c7-a186-bba0a2615e8d,cus_d076b4e0-d2b3-4fcc-8a14-ce07f6b5af48,khoa.pham19835@gmail.com,Ultimate,Monthly,active,2025-06-02 19:33:00,2025-07-02 19:33:00,2025-06-02 19:33:00,,,2025-06-02 19:33:00,2025-06-27 19:33:00,False
sub_d8d9544c-9457-465d-b669-9eca01897418,txn_84b019fc-3183-4c52-9ab9-564c9df829e6,cus_058785a7-1058-48f0-ab7a-4d043584d6ed,dang.minh50531@gmail.com,Ultimate,Monthly,Active,2025-06-02 21:27:00,2025-07-02 21:27:00,2025-06-02 21:27:00,,,2025-06-02 21:27:00,2025-07-02 21:27:00,False
sub_018df72b-59b0-41fe-b555-3204922f69ce,txn_a77c6da0-380f-4f47-98c3-3bb6002df572,cus_5f0ed728-3ed5-4d2c-92c0-6a86446cb352,lan_tran60990@gmail.com,Basic,Annual,ACTIVE,2025-06-03 08:43:00,2026-06-03 08:43:00,2025-06-03 08:43:00,,,2025-06-03 08:43:00,2025-08-22 08:43:00,False
sub_ec760b3d-aee7-454e-a972-2c3c1a9fb9ab,,cus_a7d99378-164c-441f-a60b-3f9f24314d5f,le_hung51076_at_gmail.com,Basic,monthly,canceLed,2025-05-15 09:48:00,2025-06-15 09:48:00,2025-06-03 09:48:00,2025-06-03 09:48:00,Too expensive,2025-06-03 09:48:00,,True
sub_1d57179b-4685-4cce-9986-1562dcf82fea,,cus_cbc8d771-6bd8-4065-b251-676aa6f79e6b, ngan.pham49229@gmail.com,Basic,Monthly,Canceled,2025-05-12 11:43:00,2025-06-12 11:43:00,2025-06-03 11:43:00,2025-06-03 11:43:00,Bad support,2025-06-03 11:43:00,,True
sub_8b689f49-9515-4102-a8ac-55f47bd69b48,,cus_0380bab6-0b23-4a3c-9bbe-0a1ac832b16b,quan_vu77080@gmail.com,Basic,Monthly,Canceled,2025-05-27 12:32:00,2025-06-27 12:32:00,2025-06-03 12:32:00,2025-06-03 12:32:00,Too expensive,2025-06-03 12:32:00,,True
sub_21770983-f6b8-4651-9b77-c8031c497736,,cus_b382c55d-6343-4cac-a4e3-33f59a3f6cad,vu_duc50685@gmail.com,Basic,Monthly,Canceled,2025-05-10 14:37:00,2025-06-10 14:37:00,2025-06-03 14:37:00,2025-06-03 14:37:00,Found alternative,2025-06-03 14:37:00,,True
sub_df73a328-d342-4903-a656-b81c7a490b67,txn_62122083-0208-479d-9a07-8dfe10296b54,cus_abbe2515-41e5-4593-9167-8f478c715498,minh_tran17969@gmail.com,Standard,Monthly,Active,2025-06-03 15:06:00,2025-07-03 15:06:00,2025-06-03 15:06:00,,,2025-06-03 15:06:00,2025-07-03 15:06:00,False
sub_4bf7eb6a-2368-449d-82e2-2ad50497d640,txn_31851d28-2591-4b24-b60b-07176e1e4ed2,cus_78d70e2c-bc78-4e68-9cc3-455132be4e36, anh.bui48006@gmail.com,Premium,Annual,Active,2025-06-03 16:37:00,2026-06-03 16:37:00,2025-06-03 16:37:00,,,2025-06-03 16:37:00,2025-07-23 16:37:00,False
sub_01d8f5cf-64c7-4a30-9122-c22db4d9e079,txn_765ad565-ffbc-4d28-bbc1-e90a8dd04fc6,cus_bfda6e59-fd82-4c47-8d46-68b3762bd907,lan.vu92316@gmail.com,Basic,Monthly,Active,2025-06-03 17:20:00,2025-07-03 17:20:00,2025-06-03 17:20:00,,,2025-06-03 17:20:00,2025-06-26 17:20:00,False
sub_54a17285-e7f7-41b9-93a3-c388819ba142,txn_9e1d73bb-8886-4e52-94fc-49ddddae95a4,cus_411dfb4a-c08b-4bf0-b29f-a61408ee2dfa,minh.tran26717@gmail.com,Ultimate,Annual,Active,2025-06-03 17:25:00,2026-06-03 17:25:00,2025-06-03 17:25:00,,,2025-06-03 17:25:00,2025-06-18 17:25:00,False
sub_03852804-33fa-4c07-997c-df63674b326b,,cus_2f801085-c707-4fe4-8908-6693ca6466e9,PHUC.TRAN77124@GMAIL.COM,Standard,Monthly,canceLed,2025-05-17 20:12:00,2025-06-17 20:12:00,2025-06-03 20:12:00,2025-06-03 20:12:00,Found alternative,2025-06-03 20:12:00,,True
sub_67b80e74-d7fd-43bd-ae1d-ae0e1d5fd2ae,txn_b58b6350-3b78-49d0-9ab7-185d25a81da7,cus_480c2eb9-6263-46f4-89fa-d27c65c72298,le.phong90472@gmail.com,Standard,Monthly,Active,2025-06-04 08:27:00,2025-07-04 08:27:00,2025-06-04 08:27:00,,,2025-06-04 08:27:00,2025-06-19 08:27:00,False
sub_9d1f958a-f847-449e-ad75-d0c9eaf00e05,txn_0aa5a94b-519b-464f-aa18-e711ad3c84cc,cus_30491d8d-e563-455f-92fa-565842c55161,pham_huong49289@gmail.com,premium,Monthly,Active,2025-06-04 11:32:00,2025-07-04 11:32:00,2025-06-04 11:32:00,,,2025-06-04 11:32:00,2025-06-22 11:32:00,False
sub_e3e283e5-613d-4096-b591-b088b2b01b5d,,cus_f6b2d233-2e26-4e55-9913-ab94b52e14b7,pham.dung75568@gmail.com, Standard ,Monthly,Canceled,2025-05-26 11:38:00,2025-06-26 11:38:00,2025-06-04 11:38:00,2025-06-04 11:38:00,Too expensive,2025-06-04 11:38:00,,True
sub_26e75b50-fcb7-4f4c-9dec-3b0c2a8db4e5,txn_c30f4f86-ae40-4536-8bcf-547ceb2b1bde,cus_fa91977f-e510-4115-98ca-95bfa668144e,bui.linh59395@gmail.com,Premium,Annual,Active,2025-06-04 12:28:00,2026-06-04 12:28:00,2025-06-04 12:28:00,,,2025-06-04 12:28:00,,True
sub_4906940f-0d80-4b88-9fd8-2d422138f926,,cus_b87bdcd9-7d6a-40f5-a357-8116d2d795b5,do_anh20165@gmail.com,Premium,Monthly,Canceled,2025-05-27 13:09:00,2025-06-27 13:09:00,2025-06-04 13:09:00,2025-06-04 13:09:00,Too expensive,2025-06-04 13:09:00,,True
sub_95bc7a91-4140-4630-97e7-8364ab353f63,,cus_7b4a5bcb-20f7-4ff7-9f20-c4bf1dfa6837,lan.le34322@gmail.com,Premium,Monthly,canceled,2025-05-14 13:55:00,2025-06-14 13:55:00,2025-06-04 13:55:00,2025-06-04 13:55:00,Too expensive,2025-06-04 13:55:00,,True
sub_43da2458-82a5-4bf9-b95d-30115ed93d2e,,cus_f6cd9071-c8ff-4ca8-bf32-a35daf08bdeb,tran.minh79578@gmail.com,Premium,Monthly,canceLed,2025-05-26 14:19:00,2025-06-26 14:19:00,2025-06-04 14:19:00,2025-06-04 14:19:00,Found alternative,2025-06-04 14:19:00,,True
sub_58dfae03-8f59-4c7f-9834-62703daffd2f,txn_44f71253-169d-4cdc-98f7-d857871f653a,cus_8cb7af86-c9d6-49ab-ac13-6a104ff4cd2f,linh.bui38795@gmail.com,Standard,Annual,Active,2025-06-04 19:53:00,2026-06-04 19:53:00,2025-06-04 19:53:00,,,2025-06-04 19:53:00,2025-08-09 19:53:00,False
sub_30512122-8192-46b6-bf5b-a1b1ffb1b069,,cus_63ba8a57-f3dd-4c94-ad9d-4b7a7647c32a,quan_phan28180@gmail.com,Basic,Annual,Canceled,2025-03-07 08:27:00,2026-03-07 08:27:00,2025-06-05 08:27:00,2025-06-05 08:27:00,Found alternative,2025-06-05 08:27:00,,True
sub_231b4075-588e-4947-b8dd-ac825bab6e5b,txn_dc419f4e-4b9a-4c93-9d01-837858c52dc2,cus_4367eca8-36f9-4869-b9ea-a062b8a7ce30,quynh_vu28113@gmail.com,Ultimate,Annual,Active,2025-06-05 08:47:00,2026-06-05 08:47:00,2025-06-05 08:47:00,,,2025-06-05 08:47:00,,True
sub_0695a314-9a1b-4253-ac64-8dea17eb96ca,txn_16853d1d-afb7-4cc9-8208-72b10aa830a7,cus_7ad9b49a-2e3f-4a2b-8e7a-f6ecdd19246a,ho_ngan70544@gmail.com,Basic,Monthly,Active,2025-06-05 13:36:00,2025-07-05 13:36:00,2025-06-05 13:36:00,,,2025-06-05 13:36:00,2025-06-10 13:36:00,False
sub_8e011324-1511-4d24-8d3d-040903308a84,txn_9dd61840-8292-4286-b707-302151d51581,cus_6a53b13f-929d-4c1d-a632-b00b4d79a831,ho.hung22347@gmail.com,Ultimate,Monthly,ACTIVE,2025-06-05 17:32:00,2025-07-05 17:32:00,2025-06-05 17:32:00,,,2025-06-05 17:32:00,2025-06-28 17:32:00,False
sub_d1b19c6d-f337-4926-a7ed-8182b19b9dcd,,cus_5dd2d941-b810-4c2c-b7b0-6ffa2e45275b,le.phong71242_at_gmail.com,Ultimate,Monthly,Canceled,2025-05-30 18:37:00,2025-06-30 18:37:00,2025-06-05 18:37:00,2025-06-05 18:37:00,Technical issues,2025-06-05 18:37:00,,True
sub_71a6b6be-f8f1-430e-bdcf-e70d8a6b43fa,,cus_b29bea59-a3d6-49d5-b747-23a87d0c214e,pham_duc58852@gmail.com,Ultimate,MONTHLY,Canceled,2025-05-25 10:24:00,2025-06-25 10:24:00,2025-06-06 10:24:00,2025-06-06 10:24:00,Found alternative,2025-06-06 10:24:00,,True
sub_0ed62171-c82e-4ae3-ada6-79666cf4e94e,txn_918cc53b-bf63-4792-bd43-3d4037dbfde1,cus_bf8cefe1-3175-43d4-b2e8-16fcee3c168a,hung.nguyen66508@gmail.com,Standard,Monthly,Active,2025-06-06 10:38:00,2025-07-06 10:38:00,2025-06-06 10:38:00,,,2025-06-06 10:38:00,2025-06-19 10:38:00,False
sub_61d4000c-1e1f-40e7-8bbe-881ddebad677,,cus_8c2ecd65-2d3f-4763-b8d5-bdf040e79049,pham_khoa94337@gmail.com,Basic,Monthly,Canceled,2025-05-27 13:01:00,2025-06-27 13:01:00,2025-06-06 13:01:00,2025-06-06 13:01:00,Others,2025-06-06 13:01:00,,True
sub_da131340-a9c8-4229-959d-532f576303d5,txn_4e71b905-c7d6-4173-a1b3-cee8b29a0daa,cus_5cb9ff46-2a9a-470f-bf6c-f661b2749c15,quan.tran96413@gmail.com,Basic,Monthly,Active,2025-06-06 16:43:00,2025-07-06 16:43:00,2025-06-06 16:43:00,,,2025-06-06 16:43:00,2025-06-18 16:43:00,False
sub_a4c829dd-4c86-4b09-a092-2cc6f67f5af7,,cus_b1dcdaf8-6c0f-4502-907f-8fc7284a7194,PHAM.PHUONG61959@GMAIL.COM,Ultimate,Annual,Canceled,2025-03-08 18:00:00,2026-03-08 18:00:00,2025-06-06 18:00:00,2025-06-06 18:00:00,Found alternative,2025-06-06 18:00:00,,True
sub_f80575a9-ee43-4436-8626-b1f665decc18,txn_480cbdfc-49b4-4b07-b741-f0990d3883c2,cus_4ae4a3fe-fb70-4229-a760-1bdd75b0be6f,linh_pham10021@gmail.com,Basic,,Active,2025-06-06 18:10:00,2025-07-06 18:10:00,2025-06-06 18:10:00,,,2025-06-06 18:10:00,2025-06-16 18:10:00,False
sub_5b920716-3506-4109-9ea3-efb6c1d33628,txn_39a55b5d-a38e-4969-8cba-e069bb5a6b87,cus_ec502772-7910-4404-b5f3-8493db15164a,nguyen_minh77620@gmail.com,Standard,Annual,Active,2025-06-06 21:29:00,2026-06-06 21:29:00,2025-06-06 21:29:00,,,2025-06-06 21:29:00,,True
sub_85cf922e-73f3-4e74-b011-7cd0a5507aa5,,cus_e36b65a7-68a3-4fce-beec-82c547f5bee4,ngan.le61520@gmail.com,Basic,Annual,Canceled,2025-03-15 22:45:00,2026-03-15 22:45:00,2025-06-06 22:45:00,2025-06-06 22:45:00,Found alternative,2025-06-06 22:45:00,,True
sub_04d4b026-8827-4769-bb79-7c3a992c6442,txn_122e4a3b-7da6-4099-b010-c45aab072fef,cus_63590a36-8ed9-4abf-8311-be42ba45f3ac,DO.DUC32158@GMAIL.COM,Basic,Monthly,Active,2025-06-07 09:01:00,2025-07-07 09:01:00,2025-06-07 09:01:00,,,2025-06-07 09:01:00,2025-07-07 09:01:00,False
sub_39101fee-1581-4634-aa9d-d26ce6a7a711,,cus_f8f03c22-3ab7-403c-8d62-e3dbad7563ad,nguyen_ngan80647@gmail.com,Basic,Monthly,Canceled,2025-05-26 10:20:00,2025-06-26 10:20:00,2025-06-07 10:20:00,2025-06-07 10:20:00,Found alternative,2025-06-07 10:20:00,,True
sub_5ce9ac65-6395-4779-9678-7b3850dd2700,,cus_c5aa8a41-55cf-48d5-98c2-a91a0c07833a,nhi.pham30830@gmail.com,Basic,MONTHLY,Canceled,2025-05-28 11:12:00,2025-06-28 11:12:00,2025-06-07 11:12:00,2025-06-07 11:12:00,Not using it,2025-06-07 11:12:00,,True
sub_e1e68429-76d2-48cb-b30f-453f5c03bdef,txn_61f8cbf8-6c8e-4b00-8015-f0a3843cc0a6,cus_238a5695-0f48-468b-aba0-92a43de190f2,huong.do78217@gmail.com,Standard,Monthly,Active,2025-06-07 11:15:00,2025-07-07 11:15:00,2025-06-07 11:15:00,,,2025-06-07 11:15:00,2025-06-28 11:15:00,False
sub_87742532-454b-47c3-84d0-24bcbc509f27,,cus_f219d499-af73-4d15-a0c2-9b9e99b17cd8,khoa_pham70620@gmail.com,NA,Monthly,canceled,2025-05-29 13:59:00,2025-06-29 13:59:00,2025-06-07 13:59:00,2025-06-07 13:59:00,Found alternative,2025-06-07 13:59:00,,True
sub_c2af6d87-6b2f-46b5-a591-dd9974d03b2a,txn_024b5dc9-7c6e-4a49-be9d-2d519693e498,cus_a2a6817c-d925-47eb-8a16-33458ae15038,tran.duc98256@gmail.com,Basic,Monthly,Active,2025-06-07 18:04:00,2025-07-07 18:04:00,2025-06-07 18:04:00,,,2025-06-07 18:04:00,2025-06-27 18:04:00,False
sub_6d3481d2-9d3d-4c44-b4db-43149e700128,,cus_396e3fb8-503c-4c6f-ab7c-684f0234b083,vy.vu33500@gmail.com,Basic,Monthly,Canceled,2025-05-25 18:43:00,2025-06-25 18:43:00,2025-06-07 18:43:00,2025-06-07 18:43:00,Found alternative,2025-06-07 18:43:00,,True
sub_39c4acca-26b8-486b-98a9-816a2909e7a7,txn_cdf68e96-216c-41a2-84ef-a116478012ba,cus_272ae2ba-7d26-42aa-a32c-f60506fceefd,khoa.tran21379@gmail.com,Basic,Monthly,Active,2025-06-07 18:55:00,2025-07-07 18:55:00,2025-06-07 18:55:00,,,2025-06-07 18:55:00,2025-06-20 18:55:00,False
sub_fe99939d-e8b8-43f4-af4d-3fa9e0a6c590,,cus_7a2049cf-b163-4765-902b-97ff4c24d0d5,phan.phuc85481@gmail.com, Premium ,Monthly,canceLed,2025-05-17 20:25:00,2025-06-17 20:25:00,2025-06-07 20:25:00,2025-06-07 20:25:00,Not using it,2025-06-07 20:25:00,,True
sub_3066f6cc-2e09-44f8-b25b-a166c98db2a3,txn_a88d863b-e76a-4967-a72c-a18736194486,cus_4043fc1e-5177-4ffe-b836-a4ad77a13778,vy_nguyen87971@gmail.com,Premium,Annual,Active,2025-06-08 10:34:00,2026-06-08 10:34:00,2025-06-08 10:34:00,,,2025-06-08 10:34:00,2025-08-07 10:34:00,False
sub_e5d254ad-8011-43ef-9cc4-59b04bc98d45,txn_e04172f1-2582-47be-b552-a8ebfa1bdda5,cus_7d11f796-24d1-4a43-85b5-5a3e1b9e548f,thao_bui69317@gmail.com,Basic,Monthly,active,2025-06-08 11:43:00,2025-07-08 11:43:00,2025-06-08 11:43:00,,,2025-06-08 11:43:00,2025-06-12 11:43:00,False
sub_540c9320-0557-4678-a814-731fe6befefb,,cus_321b2906-a4a7-442f-b3fa-b65b8a0cae07,pham_khoa91610@gmail.com,Basic,Monthly,Canceled,2025-05-19 17:55:00,2025-06-19 17:55:00,2025-06-08 17:55:00,2025-06-08 17:55:00,Not using it,2025-06-08 17:55:00,,True
sub_06a966db-003c-441a-92be-104b5383be5f,txn_427c0469-427a-4117-ac3d-1b7e81ee309a,cus_5bdb9fd1-8391-4d4b-a3e3-a2b335d0cd7b,phong.vu22904@gmail.com,Basic,Annual,aCtive,2025-06-08 18:50:00,2026-06-08 18:50:00,2025-06-08 18:50:00,,,2025-06-08 18:50:00,,True
sub_4667ef32-a822-4673-988e-60fc2408dd95,txn_ffef22e4-9bf5-4669-ae31-88d875250456,cus_2b603b7f-fa7c-4c83-aaf3-2a071cebae02,HO.PHUONG12240@GMAIL.COM,Standard,Monthly,Active,2025-06-08 19:48:00,2025-07-08 19:48:00,2025-06-08 19:48:00,,,2025-06-08 19:48:00,2025-06-20 19:48:00,False
sub_1a49752a-2482-4195-877c-4127cdd791a3,txn_01363c39-47c3-4295-a3d7-94acfccb9189,cus_27c01ea1-a2ce-4618-b8fe-ad56b3453ebb,bui_nam74259@gmail.com,Standard,Monthly,Active,2025-06-08 19:50:00,2025-07-08 19:50:00,2025-06-08 19:50:00,,,2025-06-08 19:50:00,2025-06-26 19:50:00,False
sub_85f54473-408c-4cfd-aacf-d2e58da52f75,txn_1c73e991-f7be-44e7-bec9-50050399e7a5,cus_bcd5b17b-2761-45d1-a5b9-8b3789941072,le.tuan86853@gmail.com,Basic,Monthly,Active,2025-06-08 20:13:00,2025-07-08 20:13:00,2025-06-08 20:13:00,,,2025-06-08 20:13:00,2025-07-08 20:13:00,False
