user_id,first_name,last_name,gender,email,country,signup_date,lead_source,phone,created_date
user_be21895c-cc2b-4977-aed3-4fc8e092c342,Minh,Đặng, Male ,dang_minh48766@gmail.com,VN,2025-05-06,Organic Search,,2025-05-06 11:18:00
user_0c8837bf-4505-497d-9a3e-32f20e57563e,Lan,Đặng,Female,dang.lan14764@gmail.com,VN,2025-05-06,Organic Search,,2025-05-06 12:18:00
user_465eef87-e420-4334-a0de-b8ef4ad642ad,Huy,Nguyễn,Male,huy.nguyen22083@gmail.com,VN,2025-05-06,Organic Search,0899046291,2025-05-06 12:22:00
user_1f98adf2-2060-43c3-82e5-cb37e202a2d3,dung,Đỗ,Female,dung.do31606@gmail.com,VN,2025-05-06,Organic Search,,2025-05-06 12:45:00
user_08bfdb6f-ca4b-4cda-8443-989900c0a1c0,Huy,Bùi,Male,bui_huy11829@gmail.com,VN,2025-05-06,Organic Search,0694607856,2025-05-06 14:16:00
user_8f247826-33ad-46b6-99f9-a01f92485634,Quỳnh,Đặng,Female,QUYNH_DANG64973@GMAIL.COM,VN,2025-05-06,Social Media,,2025-05-06 14:24:00
user_f7638835-1c39-4d53-85f5-e30299ce1288,Dung,Đặng,Female,dang_dung17336@gmail.com,VN,2025-05-06,Referral,84318263865,2025-05-06 14:32:00
user_73c109dd-9b82-46b4-98d0-95413e5634ed,Nhi,vũ,Female,vu_nhi13082@gmail.com,VN,2025-05-06,Social Media,0595087568,2025-05-06 14:51:00
user_4c3c9a8b-9826-4ee8-b5a4-bfe7a974b6c4,Hương,Bùi,Female,huong.bui53044@gmail.com,VN,2025-05-06,Organic Search,,2025-05-06 15:19:00
user_b4169011-6744-4f01-b7a2-3fedf2423a5a,NULL,Vũ,FEMALE,lan.vu59372@gmail.com,VN,2025-05-06,Organic Search,,2025-05-06 15:24:00
user_64d3d621-5a5b-4730-8620-d6ec40e1454d,Đức,Trần,Male, duc_tran43099@gmail.com,VN,2025-05-06,Social Media,,2025-05-06 15:25:00
user_94cd367e-68f2-424d-a44f-e4f4a3bad550,Ngân,Nguyễn,Female,nguyen_ngan50020@gmail.com,VN,2025-05-06,Referral,0376927613,2025-05-06 15:29:00
user_cc11044e-4317-4974-9023-7f96e3acc502,Đức,Vũ,Male,duc_vu98806@gmail.com,VN,2025-05-06,Partner,0994074873,2025-05-06 15:53:00
user_7fdcfa13-ffd8-48a1-a4b3-af88c6bb18f1,NaN,Phạm,Male,pham.duc12691@gmail.com,VN,2025-05-06,Paid Search,,2025-05-06 16:32:00
user_16f52e8e-09cc-4e31-8491-1e109f67588b,Hương,Đặng,Female,huong.dang55627@gmail.com,VN,2025-05-06,Paid Search,,2025-05-06 16:52:00
user_a67f9f29-cd59-4705-bc55-f8a2c220600d,Khoa,Phạm,Male,pham_khoa91610@gmail.com,VN,2025-05-06,Paid Search,+84 737813237,2025-05-06 17:55:00
user_1fef76f3-bb70-40f3-bd2c-503e46ded153,Phúc,Vũ,Male,vu_phuc36750@gmail.com,VN,2025-05-06,Organic Search,,2025-05-06 18:06:00
user_a8e3ed6e-39a0-4758-a44b-6846ed625a5c,Hùng,Trần,Male,hung.tran11039@gmail.com,VN,2025-05-06,Email Marketing,84304242256,2025-05-06 18:30:00
user_6b678082-22d8-4d74-b882-15f475b2f655,Phương,Phạm,Female,phuong.pham55200@gmail.com,VN,2025-05-06,Paid Search,84735227219,2025-05-06 18:56:00
user_d68219aa-61e7-46ad-b991-45c92c7ed0bb,Vy,Vũ,Female,vu.vy50672@gmail.com,VN,2025-05-06,Organic Search,84456474815,2025-05-06 19:13:00
user_e6e320b4-4ad3-4aaa-a71e-87bc35c18dd2,Phúc,Phan,Male,phuc_phan15023@gmail.com ,VN,2025-05-06,Social Media,0426313822,2025-05-06 19:31:00
user_067f1638-1c62-4fcc-b8b1-60d0a8c9f438,Thảo,Trần,Female,thao.tran56594@gmail.com,VN,2025-05-06,Referral,,2025-05-06 19:55:00
user_177b6330-a316-4f72-bd6f-b788f7cf4d71,Dung,Nguyễn,Female,nguyen.dung82298@gmail.com,VN,2025-05-06,Social Media,+84 639151101,2025-05-06 19:58:00
user_eb01e706-8ed8-45f6-8492-275f4430e2bc,Tuấn,Lê,Male,tuan.le53821@gmail.com,VN,2025-05-06,Paid Search,84323489781,2025-05-06 20:10:00
user_567e0447-20e4-4c6f-85e9-a003885a446b,Anh,Đặng, Female ,anh.dang99078@gmail.com,VN,2025-05-06,Referral,84634903478,2025-05-06 20:42:00
user_33623f23-5da1-4003-a8d3-3ad6b0e3bf87,Hùng,Vũ,Male,hung_vu75681@gmail.com,VN,2025-05-06,Social Media,+84 932809986,2025-05-06 21:13:00
user_728a8765-c52b-44ec-b378-fc4e0951b2b9,Nam,Đỗ,Male,do_nam81268@gmail.com,VN,2025-05-06,Organic Search,,2025-05-06 21:20:00
user_02fbdc46-ae7b-4579-a5ee-8544410f6e6a,HƯƠNG,Đặng,Female,huong_dang87651@gmail.com,VN,2025-05-06,Content Marketing,84686829184,2025-05-06 21:44:00
user_fe91b016-6523-4e39-a0e2-2824436fe41f,Quỳnh,Vũ,Female,vu_quynh75063@gmail.com,VN,2025-05-06,Organic Search,,2025-05-06 22:39:00
user_2c185fec-7ae5-4e05-8cfb-9c1c91ca3ab9,Lan,Trần,FEMALE,lan_tran60990@gmail.com,VN,2025-05-07, Paid Search ,+84 619050790,2025-05-07 08:43:00
user_e4df58c0-d1ad-44e6-899d-1309af8c9a7c,Phương,Đỗ,Female,do.phuong68465@gmail.com,VN,2025-05-07,Referral,84598146086,2025-05-07 08:59:00
user_99c1d23b-e7e8-43af-bb4d-dd8653ea1b52, Đức ,Lê,Male,duc.le93686@gmail.com,VN,2025-05-07,Social Media,84673722598,2025-05-07 09:30:00
user_84b4879f-d3dd-49bf-b1bb-09aa1768fe2c, Ngân ,Bùi,Female,ngan.bui70215@gmail.com,VN,2025-05-07,NULL,+84 502129844,2025-05-07 09:50:00
user_be966a42-405b-4bf7-9cf4-71b4fb998401,Quân,Vũ,Male,vu_quan97301@gmail.com,VN,2025-05-07,Referral,0564440625,2025-05-07 10:04:00
user_6390aa68-3ae3-4cac-bbeb-f29866113888,Quân, Nguyễn ,Male,nguyen.quan64381@gmail.com,VN,2025-05-07,Organic Search,+84 844273478,2025-05-07 10:14:00
user_0c281dfb-f5dd-41f9-8899-ca25918064d4,Hương,Nguyễn,Female,huong.nguyen44256@gmail.com,VN,2025-05-07,Content Marketing,84795038117,2025-05-07 10:31:00
user_dee90f46-4c7a-4726-9bca-23843b36fe47,Minh,Phạm,Male,pham_minh98708@gmail.com,VN,2025-05-07,Referral,+84 368021144,2025-05-07 11:12:00
user_e1b0d735-a432-4651-8e77-9462166dcb27,Phúc,Hồ,Male,phuc_ho88331@gmail.com,VN,2025-05-07,Organic Search,,2025-05-07 11:29:00
user_c86798a7-7a12-4888-a3f9-17e930e1498d,Lan,Phạm,Female,lan.pham54850_at_gmail.com,VN,2025-05-07,Paid Search,,2025-05-07 12:13:00
user_1e39e167-a252-4217-8a24-fad15a9b75ba,Tuấn,Trần,Male,tran.tuan91671@gmail.com,VN,2025-05-07,Content Marketing,0415491438,2025-05-07 12:58:00
user_a063a2d3-46bb-4e10-851a-24b9bb8a9e7c,Linh,Đỗ,Female,LINH.DO67300@GMAIL.COM,VN,2025-05-07,SOCIAL MEDIA,84961446696,2025-05-07 13:35:00
user_e300890e-b109-4613-9d86-10f6b3202f69,Phong,Phan,Male,phan.phong67141_at_gmail.com,VN,2025-05-07,Social Media,0383606870,2025-05-07 13:37:00
user_06ec816f-d6f9-4b89-a0ff-c723bd027631,Hùng,Lê,Male,le.hung75474@gmail.com,VN,2025-05-07,Organic Search,84532339459,2025-05-07 14:04:00
user_e111e534-3434-4e7b-b12e-32da1dbcc82c,Nhi,Phạm,Female,nhi.pham16220@gmail.com,VN,2025-05-07,Others,+84 476539891,2025-05-07 14:12:00
user_8ab1bece-7bee-4afd-9edf-23476e999c8a,Khoa,Lê,Male,le.khoa75056@gmail.com,VN,2025-05-07,Referral,84843141420,2025-05-07 15:20:00
user_ba2891d8-95a2-4f22-bd69-2077344f4cc9,Lan,Phan,Female,phan_lan31182@gmail.com,VN,2025-05-07,Organic Search,84999813842,2025-05-07 15:54:00
user_981f118f-a2e2-4892-b9f6-78ae72a73e63,Nam,Đỗ,Male,nam_do63717_at_gmail.com,VN,2025-05-07,Organic Search,0834259322,2025-05-07 16:03:00
user_d8f2e087-80fa-42b1-8c5c-e6f01f430924,Nam,Trần,Male,tran_nam23546@gmail.com,VN,2025-05-07,Organic Search,0679681121,2025-05-07 16:13:00
user_746436c9-0cae-43b6-a3ff-0a24a16ee6a9,Nhi,Phan,Female,NHI.PHAN88207@GMAIL.COM,VN,2025-05-07,Content Marketing,84936096216,2025-05-07 16:14:00
user_af654806-d88b-499c-b50c-c6daa6cacee5,Khoa,Trần,Male,tran_khoa53209@gmail.com,VN,2025-05-07,Partner,,2025-05-07 17:04:00
user_e6635dc0-40b2-4e98-b36b-859702bc315c,Phong,Lê, Male ,le.phong33181@gmail.com,VN,2025-05-07,Organic Search,+84 499895381,2025-05-07 17:26:00
user_0fc1ef4d-18b2-4071-8fd0-8b99983109d4,Thảo,Đỗ,NaN,do_thao11096@gmail.com ,VN,2025-05-07,Referral,,2025-05-07 17:28:00
user_afe8bda8-b21a-4b2b-b07d-8a0668c4b286,Nhi,Trần,Female,nhi_tran39750@gmail.com,VN,2025-05-07,Organic Search,0708521558,2025-05-07 20:39:00
user_cac2335c-3952-43ea-bceb-70b84d4e33e1,Khoa,Nguyễn,Male,nguyen.khoa79165@gmail.com,VN,2025-05-07,Partner,84926548553,2025-05-07 21:47:00
user_c2149931-124e-4781-989d-15d34ab52df9,Hương,Hồ,Female,HUONG_HO56095@GMAIL.COM,VN,2025-05-07,Content Marketing,+84 693945353,2025-05-07 21:51:00
user_36945a38-990d-4fc9-adf5-65498874974b,Đức,Hồ,Male,ho.duc11417@gmail.com,VN,2025-05-07,Social Media,0425251909,2025-05-07 21:55:00
user_bf11f12a-055e-4b76-a319-807f734f7328,Lan,Nguyễn,Female,lan_nguyen20479@gmail.com,VN,2025-05-07,Organic Search,,2025-05-07 22:21:00
user_c53219cb-cf0c-4f61-8d64-c01f3d027d3e,HƯƠNG,Phạm,Female,huong.pham53655@gmail.com,VN,2025-05-07,Paid Search,+84 484963933,2025-05-07 22:49:00
user_b9b44b38-6afd-4a27-8a51-0cf2ec4c3fe6,Lan,Đỗ,Female,lan_do92056@gmail.com,VN,2025-05-08,Referral,84447495927,2025-05-08 08:00:00
user_84bfd762-71a0-4cab-b499-67bff22246e9,Ngân,Bùi,Female,bui_ngan58893@gmail.com,VN,2025-05-08,Partner,+84 353276805,2025-05-08 08:42:00
user_e3381a22-f7a7-470f-ace7-cb46d04a950b,Hùng, Đỗ ,Male,do_hung87838@gmail.com,VN,2025-05-08,Content Marketing,84478485078,2025-05-08 09:15:00
user_0f32cc40-b320-48e8-af9c-6afe9aa43f4f,Nam,N/A,Male,nam.pham69901@gmail.com,VN,2025-05-08, Paid Search ,+84 725461043,2025-05-08 10:36:00
user_45d229ac-f747-4785-911a-f81402549b49,Lan,Bùi,Female,bui.lan97387@gmail.com,VN,2025-05-08,Partner,0392320124,2025-05-08 11:16:00
user_fc318a87-9a3a-4b80-8c7b-b04b1d41564c,Nhi,Bùi,Female,bui_nhi89594@gmail.com,VN,2025-05-08,Social Media,,2025-05-08 11:18:00
user_e32eed7a-bebc-46a4-8672-9422b3e33fed,Phương,Vũ,Female,vu_phuong71200@gmail.com,VN,2025-05-08,Organic Search,,2025-05-08 12:40:00
user_cb012b01-3ab8-4fe9-8ce8-79f0eb77c6ab,Anh,Vũ,Female,anh_vu38053_at_gmail.com,VN,2025-05-08,Social Media,+84 522777581,2025-05-08 14:37:00
user_2b025bb7-ba83-4412-b189-c41d7a965582,Lan,Hồ,Female, lan.ho62714@gmail.com,VN,2025-05-08,Organic Search,84361760936,2025-05-08 14:44:00
user_4e97b172-c822-422c-ad59-2634656aa6c7,Linh,Lê,Female,linh.le64494@gmail.com,VN,2025-05-08,Organic Search,84514958458,2025-05-08 15:55:00
user_ad07b947-d2bd-4f83-97d7-2b2cfc014654,Quân,Trần,Male,quan.tran96413@gmail.com,VN,2025-05-08,Organic Search,84917680794,2025-05-08 16:43:00
user_d4b5a234-806e-43f9-be04-56e7bc520a1c,Thảo,Lê,Female,le.thao87771_at_gmail.com,VN,2025-05-08,Social Media,84484616624,2025-05-08 17:24:00
user_79162760-6e5b-410d-b80f-f89403730002,Nam,Hồ,Male,ho_nam84910@gmail.com,VN,2025-05-08,Organic Search,84517960908,2025-05-08 17:55:00
user_696ba571-90f9-4bb7-81f8-15414ff9a0be,Quỳnh,Hồ,Female,ho_quynh78073@gmail.com,VN,2025-05-08,Organic Search,84661888165,2025-05-08 17:58:00
user_5981154c-606a-496c-bbfe-fe34121afd9f,Nhi,Trần,Female,nhi_tran24536@gmail.com,VN,2025-05-08,Content Marketing,84368737723,2025-05-08 19:48:00
user_332fa841-11f8-4278-9468-12a645bc5a3d,Đức,Phan,Male,PHAN.DUC31271@GMAIL.COM,VN,2025-05-08,,0762821074,2025-05-08 20:09:00
user_8e97d073-548c-4abd-a767-29233964bf90,Ngân,Phan,Female,NGAN.PHAN37636@GMAIL.COM,VN,2025-05-08,Others,,2025-05-08 20:49:00
user_23b25dcf-6980-4bc7-b341-559cfaeae626, Tuấn ,Trần,Male,tuan.tran39561@gmail.com,VN,2025-05-08,Email Marketing,0411872218,2025-05-08 21:47:00
user_dc840741-90e1-408c-a0a8-8c2513d6d030,Quân,Trần,Male,tran.quan11398@gmail.com,VN,2025-05-08,None,0481577593,2025-05-08 22:32:00
user_f4406e56-2bef-4309-bd41-24b427d9c4c8,Quân,Phạm,Male,pham.quan16938@gmail.com,VN,2025-05-08,Social Media,0549663438,2025-05-08 22:49:00
user_15298602-9b75-4ca2-bd07-fa82c913ef08,Quân,Phạm,Male,quan_pham56181@gmail.com,VN,2025-05-09,Organic Search,84921204849,2025-05-09 09:30:00
user_921a12d7-23b0-4d8d-a907-ef3114779de6,Nhi,Lê,Female,nhi_le60389@gmail.com,VN,2025-05-09,Referral,,2025-05-09 10:33:00
user_42701e21-bbdb-4ef2-88f5-514fada6a78e, Nhi ,Phạm,Female,nhi.pham30830@gmail.com,VN,2025-05-09,Content Marketing,+84 785063644,2025-05-09 11:12:00
user_13c0884b-6cff-46aa-af30-566c6a26a271,Anh,Lê,Male,anh_le74553@gmail.com,VN,2025-05-09,Organic Search,+84 426266130,2025-05-09 11:44:00
user_03fb2abd-4977-4c8e-940c-90baf1bdc903,Vy,Bùi,Female,vy.bui46344@gmail.com,VN,2025-05-09,Organic Search,,2025-05-09 12:17:00
user_6ad08447-9857-46b5-b04d-0ab3a5ed2691,Anh,Đặng,Male,anh_dang41776@gmail.com,VN,2025-05-09,Organic Search,+84 554535591,2025-05-09 12:56:00
user_31fc9e62-4e7b-4cb0-b8be-1cefdc75c10b,Huy,Lê,Male,huy.le44350_at_gmail.com,VN,2025-05-09,Organic Search,0356814423,2025-05-09 13:36:00
user_e0a9cade-b4a2-47c3-9a10-6be39a19fa83,Dung,Đỗ,Female,do_dung78767@gmail.com,VN,2025-05-09,PARTNER,0978087672,2025-05-09 13:48:00
user_07d3ffa2-2357-44e6-9fa6-3c1ba3128af3,Minh,Bùi,Male, minh.bui27761@gmail.com,VN,2025-05-09,Organic Search,0673388315,2025-05-09 13:50:00
user_10734963-bcc9-46af-8eb0-977ce9a509a5,Thảo,Lê,Female,thao.le76847@gmail.com,VN,2025-05-09,Content Marketing,+84 935579329,2025-05-09 14:25:00
user_8d6af111-7a7d-42a1-a869-5a3898722783,Huy,Vũ,Male,vu_huy51654@gmail.com,VN,2025-05-09,Content Marketing,,2025-05-09 14:38:00
user_1f801770-5e4a-48ee-a966-a793bb87c84b,Phúc,Hồ,Male,phuc.ho32195@gmail.com,VN,2025-05-09,Referral,0985265040,2025-05-09 14:44:00
user_79863026-f05c-45ea-bb56-3e16512c38f9,Anh, Bùi ,Others,bui.anh30181@gmail.com,VN,2025-05-09,N/A,+84 883426689,2025-05-09 14:53:00
user_84722bc9-d715-4463-a46f-45c4cec67380,Huy, Bùi ,Male,bui_huy96781@gmail.com,VN,2025-05-09,Social Media,0852998738,2025-05-09 16:21:00
user_3d8ce3e2-64ec-44d1-a98f-33a56a152f1c,Phúc,Hồ,Male,phuc.ho47683@gmail.com,VN,2025-05-09,Paid Search,,2025-05-09 17:51:00
user_91668879-2cd3-434b-b205-0299d2041375,Minh,Phạm,Male,minh_pham60577@gmail.com,VN,2025-05-09,Social Media,84346597927,2025-05-09 18:09:00
user_bf21bb7f-c727-4159-89e4-a1da392542a6,Huy,Phạm,MALE,huy.pham71884@gmail.com,VN,2025-05-09,Social Media,0721291321,2025-05-09 18:56:00
user_fc639ebf-da25-475d-a871-2e683514cd81,Ngân,Vũ,Female,vu.ngan20380@gmail.com,VN,2025-05-09,Others,0622210697,2025-05-09 19:10:00
user_dc9436ec-7626-402f-bdf9-4119dab3d26a,Minh,N/A,Male,minh_ho46509@gmail.com,VN,2025-05-09,Referral,84596996415,2025-05-09 19:17:00
user_68a7cef7-8afe-4b18-9617-2c9f6491e4fc,Lan, Nguyễn ,Female,NGUYEN.LAN65283@GMAIL.COM,VN,2025-05-09,Paid Search,0411006330,2025-05-09 19:21:00
user_4bed19d3-d4d3-4eb2-9817-01b9fc780bd8,Phong,Phạm,Male,pham.phong81326@gmail.com,VN,2025-05-09,Content Marketing,0788152244,2025-05-09 20:05:00
user_4fb95ee0-2242-48f7-9168-f5494f2cda11,Quỳnh,Đỗ,Female,quynh_do18032@gmail.com,VN,2025-05-09,Referral,84521971854,2025-05-09 20:23:00
user_b2310d28-fa65-49f8-b7e3-e677d1578f11,null,nguyễn,Female,phuong.nguyen35251@gmail.com,VN,2025-05-09,Organic Search,+84 828691552,2025-05-09 20:32:00
user_d6e2af63-754c-4ca7-a441-1236b6e8e263,Huy,Bùi,Male,huy.bui75286@gmail.com,VN,2025-05-09,Organic Search,+84 827601069,2025-05-09 20:38:00
user_de59d11e-1180-4ae8-9084-f2c69e893704,Nhi,Vũ,Female,vu_nhi27849@gmail.com,VN,2025-05-09,Content Marketing,84317394157,2025-05-09 20:43:00
user_a67368b3-81b5-40f8-8ea5-5d4391ea3da0,Nam,Phạm,Male,nam.pham84448_at_gmail.com,VN,2025-05-09,Organic Search,,2025-05-09 21:45:00
user_f799214c-7aa9-4754-aa14-18176c364a4c,Linh,Nguyễn,Female,linh_nguyen53784@gmail.com,VN,2025-05-09,Paid Search,0627406040,2025-05-09 22:03:00
user_86d6ae94-a115-45af-bdde-1d79833e7dc1,Tuấn,Vũ,Male,tuan_vu20867@gmail.com,VN,2025-05-09,Organic Search,0484834995,2025-05-09 22:07:00
user_2441c9bf-bd10-4dc9-96d4-1afc6f756f29,Dung,Trần,Female,tran.dung50574@gmail.com,VN,2025-05-09,Referral,84974123054,2025-05-09 22:33:00
user_ad3ac63f-5c7b-4748-a2dd-c608660892c5,Quân,đặng,Male,quan_dang61879@gmail.com,VN,2025-05-09,Organic Search,+84 835052611,2025-05-09 22:42:00
user_45773ba1-7905-4841-9e54-dad4ee00b002,Phương,Lê,Female,le.phuong71626@gmail.com,VN,2025-05-09,Organic Search,84735293556,2025-05-09 22:45:00
user_8bf4c356-d2d6-45ce-a9d8-41b16f0624cb,Hương,Phạm,Female,pham_huong15361@gmail.com,VN,2025-05-09,Email Marketing,0471806611,2025-05-09 22:47:00
user_6218c14c-e7a8-4b2e-a244-440bb2d26444,Dung,Phạm,Female,pham.dung50080@gmail.com,VN,2025-05-09,Referral,0711253255,2025-05-09 22:49:00
user_8e02bef5-eca7-41fe-9a09-ce4e8b9d574a,Vy,Trần,Female,vy_tran75532@gmail.com,VN,2025-05-10,Paid Search,,2025-05-10 08:16:00
user_2410d5ad-59fd-4229-b92d-c5ccfebf1149,Anh,Lê,Male,anh_le57235@gmail.com,VN,2025-05-10,Referral,84923059291,2025-05-10 08:54:00
user_12472400-44de-49fe-961d-3a4a2094c5b6,Tuấn,Bùi,NULL,bui.tuan21811@gmail.com,VN,2025-05-10,Referral,84877013859,2025-05-10 09:01:00
user_890a2b3a-c110-494d-8f51-8460049c704f,Nam,Hồ,Male,ho.nam41181@gmail.com,VN,2025-05-10,social media,+84 829048496,2025-05-10 09:27:00
user_107f4993-0704-46aa-b222-3701dda22de0,Hùng,Hồ,Male,hung.ho57646@gmail.com,VN,2025-05-10,Events,0683874830,2025-05-10 10:00:00
user_491af6d5-aaf7-4bb8-98b5-93f429ece7a4,Lan,Đặng,Female,lan.dang62437@gmail.com,VN,2025-05-10,null,,2025-05-10 10:21:00
user_0308223a-1ce9-4f42-92b7-909a50388a1a,Thảo,Trần,Female,tran_thao85013@gmail.com ,VN,2025-05-10,Paid Search,+84 612107765,2025-05-10 10:39:00
user_89a8d50d-b3d7-4c7b-9029-1b0c7d5dac84,Ngân,Hồ, Female ,ngan_ho44760@gmail.com,VN,2025-05-10,Organic Search,,2025-05-10 11:37:00
user_7a196a2b-37d4-4c27-b370-1192fe3a9cbe,Hùng,Đặng,Male,dang.hung59277_at_gmail.com,VN,2025-05-10,Organic Search,+84 605170780,2025-05-10 11:48:00
user_b7aa52eb-6fdb-45dd-ac4b-8445dff4d7ce,Ngân,Phan,Female,ngan.phan30163@gmail.com,VN,2025-05-10,Social Media,,2025-05-10 12:27:00
user_e93d732d-971c-4284-a0af-e78db59c11dc,Tuấn,Đặng,Male,tuan_dang81950@gmail.com,VN,2025-05-10,Organic Search,84959741628,2025-05-10 12:44:00
user_23438f97-c93d-4193-8c49-5f9d3daa0712,Hương,Bùi,Female,huong_bui17441@gmail.com,VN,2025-05-10,Partner,+84 481545750,2025-05-10 12:55:00
user_0ef25031-35e3-430d-a712-2f0ab626c2f1,Linh,Vũ,Female,linh_vu64919@gmail.com,VN,2025-05-10,Paid Search,84777698366,2025-05-10 13:42:00
user_dd68e63e-2371-4b4b-9ed4-21b04930919c,Nam,Phạm,Male,nam.pham13547@gmail.com,VN,2025-05-10,Referral,84934891330,2025-05-10 16:08:00
user_c19864ff-25fd-4588-b2fd-c13f0b117972,Hương,NULL,Female,nguyen.huong43564@gmail.com,VN,2025-05-10,Paid Search,0889531430,2025-05-10 16:38:00
user_0b8814e1-2a91-4b9b-988b-19eea40565b5,Vy, Đặng ,Female,dang_vy97212@gmail.com,VN,2025-05-10,,84748157670,2025-05-10 17:28:00
user_619e9f8e-adf0-4562-8901-3c026e43cbae,Ngân,Trần,Female,tran.ngan81839@gmail.com,VN,2025-05-10,Organic Search,+84 771585865,2025-05-10 17:52:00
user_e79ac692-42b1-4e16-8064-bdfd16e3dd16,Quỳnh,Đặng,Female,quynh_dang51592@gmail.com,VN,2025-05-10, Organic Search ,,2025-05-10 17:58:00
user_ce60915d-fa9e-47a5-be8d-6eff66be939d,Đức,Vũ,Male,vu_duc73920@gmail.com,VN,2025-05-10,Referral,84312853383,2025-05-10 18:01:00
user_93f6b9da-7828-439f-85a8-3dc5d427ef5c,Phong, Phạm ,Male,pham_phong36260@gmail.com,VN,2025-05-10,Partner,0792800796,2025-05-10 18:06:00
user_6a5f7ddb-bf0f-48a9-aa6e-be64b1a8d1e3,Nam,nguyễn,Male,nguyen.nam98027@gmail.com,VN,2025-05-10,Paid Search,0608422287,2025-05-10 18:44:00
user_e604892e-1eab-4151-b78d-a6144df7818d,Vy,vũ,Female,vu_vy25437@gmail.com,VN,2025-05-10,Social Media,,2025-05-10 19:05:00
user_86d04b1c-5f16-4cf6-b3ce-1831699d0ceb,Lan,Nguyễn,Female,lan.nguyen33853@gmail.com,VN,2025-05-10,Social Media,84848133835,2025-05-10 20:25:00
user_b868f500-2ed4-4a63-92b1-a5cd40bc9a7b,Phúc,Vũ,Male,vu_phuc79160@gmail.com,VN,2025-05-10,Referral,84437465763,2025-05-10 20:39:00
user_24572a71-3bcf-41aa-8d9c-406d08e3bf9b,Tuấn,ĐỖ,Male, tuan.do63544@gmail.com,VN,2025-05-10,Referral,,2025-05-10 22:00:00
user_e2e32e83-1ebd-41b7-b035-766ef933125d,Linh,Trần, Female ,linh.tran47494@gmail.com,VN,2025-05-10,Events,,2025-05-10 22:35:00
user_aa298619-289a-4031-89ba-9de0f5f77b03,Huy,Bùi,Male,huy_bui48094@gmail.com,VN,2025-05-11,Paid Search,,2025-05-11 08:33:00
user_2c2b1cf7-43da-4e09-a6d7-9e955e0223bf,HUY,Nguyễn,Male,huy_nguyen82798@gmail.com,VN,2025-05-11,Events,84516714507,2025-05-11 08:51:00
user_b7b8dfd4-1569-4ea0-8ce8-d8a505a56124,Thảo,Vũ,Female,vu_thao82472@gmail.com,VN,2025-05-11,Referral,84814977040,2025-05-11 09:04:00
user_42bc7417-1f97-4cf6-a538-1fbcc23998bf,Lan,Lê,Female,lan.le63363_at_gmail.com,VN,2025-05-11,Paid Search,,2025-05-11 09:51:00
user_fe986ab8-0fdf-4e7c-94b8-957b0ee6f4b3,Ngân,Phan,Female,ngan.phan90899@gmail.com,VN,2025-05-11,Organic Search,+84 365257483,2025-05-11 10:17:00
user_8d3e3efc-57fb-4bfb-95dc-4ee2fdf3a7e9,Ngân,Nguyễn,Female,nguyen.ngan64520@gmail.com,VN,2025-05-11,Content Marketing,+84 317995360,2025-05-11 10:47:00
user_ec0e5720-e88e-4f7c-831d-74209ef29c75,Đức,Hồ,Male,duc_ho59372@gmail.com,VN,2025-05-11, Organic Search ,84797537720,2025-05-11 11:32:00
user_c46ed142-cfe0-4de7-a284-2c7272c104ba,Phúc,Nguyễn,Male,nguyen_phuc96930_at_gmail.com,VN,2025-05-11,Paid Search,84736998133,2025-05-11 11:38:00
user_754fbfb3-e9e8-413f-8aa2-945252c765d4,Đức,Đỗ,Male,do_duc91213@gmail.com,VN,2025-05-11,Paid Search,+84 777234490,2025-05-11 12:08:00
user_5a2773d6-775c-4983-a22f-e41160c66c40,Quỳnh,Đỗ,Female,do_quynh87620@gmail.com,VN,2025-05-11,Social Media,,2025-05-11 12:22:00
user_24bbfa26-3b29-4e7e-8fc8-21c6d6160657,Hương,Lê,Female,huong_le95353@gmail.com,VN,2025-05-11,Social Media,+84 928050615,2025-05-11 13:43:00
user_6945b30b-805c-49b6-be37-63472970eb38,Minh,Hồ,Male,ho_minh97888@gmail.com,VN,2025-05-11,Partner,84601329450,2025-05-11 13:53:00
user_2bc017d5-5e30-4935-ba02-0836f54cc34b,Nam,Phan,Male,phan.nam59605@gmail.com,VN,2025-05-11,Paid Search,,2025-05-11 14:45:00
user_aa16ff59-13b7-4a2c-87ef-2e88d9899e29,đức,Phạm,NaN,pham.duc18536@gmail.com,VN,2025-05-11,Referral,+84 589685978,2025-05-11 15:44:00
user_a2c8fb09-a798-4a87-b1db-13c8f16fc8a2,Minh,Vũ, Male ,minh_vu85467@gmail.com,VN,2025-05-11,Paid Search,0644705608,2025-05-11 15:53:00
user_25c00543-9f22-4b9d-b738-514f0e3d74ed,QUỲNH,Nguyễn,Female,nguyen.quynh60133@gmail.com,VN,2025-05-11,Organic Search,+84 583570227,2025-05-11 16:36:00
user_be9b445f-dc15-420e-b2c4-44ec2c24c602,Dung,Đỗ,Female,dung_do14067@gmail.com ,VN,2025-05-11,Others,+84 809975504,2025-05-11 17:22:00
user_1e0156b9-0ce5-4093-81d9-85a852978790,Nhi,Phan,Female,phan.nhi11581@gmail.com,VN,2025-05-11,Organic Search,,2025-05-11 17:36:00
user_5806c0dd-76ea-414c-9eb6-6d93f2e9e170,Vy,Đặng,Female,dang_vy82748@gmail.com,VN,2025-05-11,Organic Search,,2025-05-11 18:16:00
